id,raw_copper,health,name,lvl_min,lvl_max,type_enemy,type_life,react_alliance,react_horde,lvl,vendor_worth,ah_worth
979,184,0,Kurzen Shadow Hunter,38,38,0,7,-1.0,-1.0,38,507.0,1175.0
1007,40,531,Mosshide Gnoll,20,21,0,7,-1.0,-1.0,20,150.0,507.0
1008,49,573,Mosshide Mongrel,21,22,0,7,-1.0,-1.0,21,161.0,480.0
1009,56,472,Mosshide Mistweaver,22,23,0,7,-1.0,-1.0,22,114.0,522.0
1010,53,573,Mosshide Fenrunner,22,23,0,7,-1.0,-1.0,22,137.0,374.0
1011,59,617,Mosshide Trapper,23,24,0,7,-1.0,-1.0,23,133.0,382.0
1012,94,664,Mosshide Brute,24,25,0,7,-1.0,-1.0,24,144.0,471.0
1013,69,684,Mosshide Mystic,25,26,0,7,-1.0,-1.0,25,130.0,330.0
1014,83,840,Mosshide Alpha,27,27,0,7,-1.0,-1.0,27,212.0,395.0
1015,0,664,Highland Raptor,23,24,0,1,-1.0,-1.0,23,190.0,341.0
1016,0,664,Highland Lashtail,24,25,0,1,-1.0,-1.0,24,201.0,334.0
1017,0,734,Highland Scytheclaw,25,26,0,1,-1.0,-1.0,25,192.0,328.0
1018,0,896,Highland Razormaw,27,28,0,1,-1.0,-1.0,27,170.0,262.0
1019,0,950,Elder Razormaw,29,29,0,1,-1.0,-1.0,29,246.0,319.0
1020,0,617,Mottled Raptor,22,23,0,1,-1.0,-1.0,22,177.0,321.0
1021,0,713,Mottled Screecher,24,25,0,1,-1.0,-1.0,24,221.0,386.0
1022,0,734,Mottled Scytheclaw,25,26,0,1,-1.0,-1.0,25,204.0,335.0
1023,0,787,Mottled Razormaw,26,27,0,1,-1.0,,26,193.0,353.0
1024,40,531,Bluegill Murloc,20,21,0,7,-1.0,-1.0,20,102.0,295.0
1025,49,531,Bluegill Puddlejumper,21,22,0,7,-1.0,-1.0,21,114.0,321.0
1026,53,573,Bluegill Forager,22,23,0,7,-1.0,-1.0,22,101.0,269.0
1027,94,713,Bluegill Warrior,24,25,0,7,-1.0,-1.0,24,149.0,368.0
1028,59,539,Bluegill Muckdweller,23,24,0,7,-1.0,-1.0,23,121.0,357.0
1029,69,640,Bluegill Oracle,25,26,0,7,-1.0,-1.0,25,144.0,312.0
1030,12,494,Black Slime,20,21,0,10,-1.0,-1.0,20,179.0,313.0
1031,22,713,Crimson Ooze,24,25,0,10,-1.0,-1.0,24,199.0,336.0
1032,22,617,Black Ooze,23,24,0,10,-1.0,-1.0,23,193.0,393.0
1033,24,787,Monstrous Ooze,25,26,0,10,-1.0,-1.0,25,224.0,304.0
1034,77,840,Dragonmaw Raider,26,27,0,7,-1.0,-1.0,26,219.0,461.0
1035,83,840,Dragonmaw Swamprunner,27,28,0,7,-1.0,-1.0,27,228.0,464.0
1036,86,896,Dragonmaw Centurion,28,29,0,7,-1.0,-1.0,28,313.0,632.0
1037,107,0,Dragonmaw Battlemaster,30,30,4,7,-1.0,-1.0,30,1428.0,5503.0
1038,89,702,Dragonmaw Shadowwarder,28,29,0,7,-1.0,-1.0,28,247.0,554.0
1039,38,494,Fen Dweller,20,21,0,4,-1.0,-1.0,20,203.0,1012.0
1040,95,664,Fen Creeper,24,25,0,4,-1.0,-1.0,24,251.0,902.0
1041,56,734,Fen Lord,25,26,0,4,-1.0,-1.0,25,208.0,803.0
1042,58,617,Red Whelp,23,24,0,2,-1.0,-1.0,23,165.0,1394.0
1043,64,582,Lost Whelp,24,25,0,2,-1.0,-1.0,24,163.0,1155.0
1044,76,724,Flamesnorting Whelp,26,27,0,2,-1.0,-1.0,26,297.0,3684.0
1045,1566,0,Red Dragonspawn,57,58,1,2,-1.0,-1.0,57,2030.0,3237.0
1046,1676,0,Red Wyrmkin,58,59,1,2,-1.0,-1.0,58,594.0,749.0
1047,1742,0,Red Scalebane,59,60,1,2,-1.0,-1.0,59,424.0,360.0
1048,1812,0,Scalebane Lieutenant,60,61,1,2,-1.0,-1.0,60,299.0,332.0
1049,1905,0,Wyrmkin Firebrand,61,62,1,2,-1.0,-1.0,61,697.0,805.0
1050,1916,0,Scalebane Royal Guard,61,62,1,2,-1.0,-1.0,61,88.0,203.0
1051,247,0,Dark Iron Dwarf,27,28,1,7,-1.0,-1.0,27,657.0,1583.0
1052,262,0,Dark Iron Saboteur,28,29,1,7,-1.0,-1.0,28,690.0,1633.0
1053,286,0,Dark Iron Tunneler,29,30,1,7,-1.0,-1.0,29,869.0,1949.0
1054,312,0,Dark Iron Demolitionist,30,31,1,7,-1.0,-1.0,30,963.0,1876.0
1057,83,702,Dragonmaw Bonewarder,27,28,0,7,-1.0,-1.0,27,206.0,439.0
1059,277,0,Ana'thek the Cruel,45,45,0,7,-1.0,-1.0,45,357.0,1048.0
1060,783,0,Mogh the Undying,44,44,1,7,-1.0,-1.0,44,94.0,668.0
1061,218,0,Gan'zulah,41,41,0,7,-1.0,-1.0,41,303.0,720.0
1062,203,0,Nezzliok the Dire,40,40,0,7,-1.0,-1.0,40,236.0,569.0
1063,946,0,Jade,47,47,2,2,-1.0,-1.0,47,2755.0,7416.0
1065,15,230,Riverpaw Shaman,12,13,0,7,-1.0,,12,39.0,117.0
1069,69,640,Crimson Whelp,25,26,0,2,-1.0,-1.0,25,254.0,2694.0
1081,232,0,Mire Lord,42,42,0,4,-1.0,-1.0,42,445.0,1425.0
1082,0,0,Sawtooth Crocolisk,38,39,0,1,-1.0,-1.0,38,384.0,381.0
1083,27,356,Murloc Shorestriker,16,17,0,7,-1.0,,16,79.0,208.0
1084,0,0,Young Sawtooth Crocolisk,35,36,0,1,-1.0,-1.0,35,274.0,316.0
1085,0,0,Elder Stranglethorn Tiger,34,35,0,1,-1.0,-1.0,34,385.0,634.0
1087,0,0,Sawtooth Snapper,41,42,0,1,-1.0,-1.0,41,340.0,401.0
1088,0,0,Monstrous Crawler,43,44,0,1,0.0,0.0,43,250.0,646.0
1094,141,0,Venture Co. Miner,34,35,0,7,-1.0,-1.0,34,430.0,788.0
1095,162,0,Venture Co. Workboss,36,36,0,7,-1.0,-1.0,36,384.0,939.0
1096,150,0,Venture Co. Geologist,35,36,0,7,-1.0,-1.0,35,338.0,628.0
1097,142,0,Venture Co. Mechanic,34,35,0,7,-1.0,-1.0,34,434.0,930.0
1106,173,0,Lost One Cook,37,37,4,7,-1.0,-1.0,37,695.0,1711.0
1108,0,0,Mistvale Gorilla,32,33,0,1,-1.0,-1.0,32,285.0,401.0
1109,15,300,Fleshripper,13,14,0,1,-1.0,-1.0,13,54.0,736.0
1110,82,896,Skeletal Raider,27,28,0,6,-1.0,-1.0,27,330.0,715.0
1111,0,573,Leech Stalker,21,22,0,1,-1.0,-1.0,21,159.0,1020.0
1112,0,664,Leech Widow,24,24,4,1,-1.0,-1.0,24,1313.0,13479.0
1114,0,1883,Jungle Thunderer,37,38,0,1,-1.0,-1.0,37,386.0,573.0
1115,7,176,Rockjaw Skullthumper,8,9,0,7,-1.0,,8,30.0,59619.0
1116,8,198,Rockjaw Ambusher,9,10,0,7,-1.0,-1.0,9,37.0,58237.0
1117,9,198,Rockjaw Bonesnapper,9,10,0,7,-1.0,-1.0,9,40.0,57947.0
1118,13,247,Rockjaw Backbreaker,11,12,0,7,-1.0,,11,50.0,58074.0
1119,15,321,Hammerspine,12,12,4,7,-1.0,,12,177.0,27230.0
1120,7,156,Frostmane Troll,7,8,0,7,-1.0,,7,23.0,59225.0
1121,7,148,Frostmane Snowstrider,8,9,0,7,-1.0,,8,28.0,62436.0
1122,8,198,Frostmane Hideskinner,9,10,0,7,-1.0,,9,39.0,77815.0
1123,8,156,Frostmane Headhunter,8,9,0,7,-1.0,,8,34.0,70549.0
1124,8,178,Frostmane Shadowcaster,9,10,0,7,-1.0,,9,46.0,69339.0
1125,4,102,Crag Boar,5,6,0,1,0.0,0.0,5,10.0,14420.0
1126,5,120,Large Crag Boar,6,7,0,1,0.0,0.0,6,11.0,15551.0
1127,5,137,Elder Crag Boar,7,8,0,1,0.0,0.0,7,14.0,6427.0
1128,4,122,Young Black Bear,5,6,0,1,-1.0,-1.0,5,8.0,987672.0
1129,0,144,Black Bear,6,7,0,1,-1.0,,6,11.0,2000006.0
1130,0,247,Bjarn,12,12,4,1,-1.0,,12,157.0,741.0
1131,7,137,Winter Wolf,7,8,0,1,-1.0,-1.0,7,15.0,71679.0
1132,0,198,Timber,10,10,4,1,-1.0,,10,39.0,68552.0
1133,5,156,Starving Winter Wolf,8,9,0,1,-1.0,,8,18.0,64271.0
1134,4,120,Young Wendigo,5,6,0,7,-1.0,,5,8.0,64009.0
1135,6,120,Wendigo,6,7,0,7,-1.0,,6,21.0,66353.0
1137,8,176,Edan the Howler,9,9,4,7,-1.0,,9,69.0,40911.0
1138,5,137,Snow Tracker Wolf,6,7,0,1,-1.0,-1.0,6,10.0,53137.0
1140,0,0,Razormaw Matriarch,31,31,4,1,-1.0,,31,1244.0,6636.0
1142,161,0,Mosh'Ogg Brute,36,37,0,7,-1.0,-1.0,36,561.0,1097.0
1144,160,0,Mosh'Ogg Witch Doctor,36,37,0,7,-1.0,-1.0,36,456.0,830.0
1150,0,0,River Crocolisk,30,31,0,1,-1.0,-1.0,30,213.0,301.0
1151,0,0,Saltwater Crocolisk,35,36,0,1,-1.0,-1.0,35,266.0,341.0
1152,0,0,Snapjaw Crocolisk,35,36,0,1,-1.0,-1.0,35,267.0,359.0
1157,75,787,Cursed Sailor,26,27,0,6,-1.0,-1.0,26,280.0,603.0
1158,82,896,Cursed Marine,27,28,0,6,-1.0,-1.0,27,256.0,539.0
1159,103,950,First Mate Snellig,29,29,0,6,-1.0,,29,98.0,254.0
1160,103,0,Captain Halyndor,30,30,0,6,-1.0,,30,122.0,266.0
1161,13,222,Stonesplinter Trogg,11,12,0,7,-1.0,-1.0,11,55.0,882.0
1162,13,247,Stonesplinter Scout,11,12,0,7,-1.0,-1.0,11,55.0,1176.0
1163,16,273,Stonesplinter Skullthumper,13,14,0,7,-1.0,-1.0,13,90.0,251.0
1164,21,328,Stonesplinter Bonesnapper,15,16,0,7,-1.0,-1.0,15,87.0,262.0
1165,30,354,Stonesplinter Geomancer,17,18,0,7,-1.0,,17,85.0,257.0
1166,16,276,Stonesplinter Seer,13,14,0,7,-1.0,-1.0,13,90.0,326.0
1167,34,449,Stonesplinter Digger,18,19,0,7,-1.0,-1.0,18,89.0,280.0
1169,32,417,Dark Iron Insurgent,18,19,0,7,-1.0,-1.0,18,106.0,319.0
1172,9,198,Tunnel Rat Vermin,10,11,0,7,-1.0,-1.0,10,40.0,639.0
1173,9,222,Tunnel Rat Scout,10,11,0,7,-1.0,-1.0,10,39.0,1588.0
1174,14,241,Tunnel Rat Geomancer,12,13,0,7,-1.0,,12,55.0,846.0
1175,15,247,Tunnel Rat Digger,12,13,0,7,-1.0,,12,52.0,478.0
1176,13,247,Tunnel Rat Forager,11,12,0,7,-1.0,,11,52.0,2176.0
1177,18,300,Tunnel Rat Surveyor,14,14,0,7,-1.0,,14,60.0,383.0
1178,102,0,Mo'grosh Ogre,18,19,1,7,-1.0,,18,285.0,751.0
1179,103,0,Mo'grosh Enforcer,18,19,1,7,-1.0,,18,280.0,766.0
1180,112,0,Mo'grosh Brute,19,20,1,7,-1.0,,19,331.0,1006.0
1181,33,0,Mo'grosh Shaman,18,19,1,7,-1.0,-1.0,18,245.0,738.0
1183,112,0,Mo'grosh Mystic,19,20,1,7,-1.0,,19,260.0,815.0
1184,0,300,Cliff Lurker,13,14,0,1,-1.0,-1.0,13,64.0,234.0
1185,0,386,Wood Lurker,17,18,0,1,-1.0,,17,97.0,293.0
1186,7,296,Elder Black Bear,11,12,0,1,-1.0,-1.0,11,50.0,913.0
1188,0,360,Grizzled Black Bear,13,14,0,1,-1.0,-1.0,13,58.0,193.0
1189,0,463,Black Bear Patriarch,16,17,0,1,-1.0,-1.0,16,77.0,186.0
1190,7,222,Mountain Boar,10,11,0,1,0.0,0.0,10,30.0,323.0
1191,0,300,Mangy Mountain Boar,14,15,0,1,0.0,0.0,14,39.0,280.0
1192,0,356,Elder Mountain Boar,16,17,0,1,0.0,0.0,16,50.0,272.0
1193,0,273,Loch Frenzy,12,13,0,1,-1.0,-1.0,12,45.0,123.0
1194,0,356,Mountain Buzzard,15,16,0,1,-1.0,-1.0,15,62.0,751.0
1195,5,222,Forest Lurker,10,11,0,1,-1.0,-1.0,10,51.0,1053.0
1196,5,187,Ice Claw Bear,7,8,0,1,-1.0,-1.0,7,22.0,987532.0
1197,21,301,Stonesplinter Shaman,15,16,0,7,-1.0,-1.0,15,121.0,309.0
1199,4,102,Juvenile Snow Leopard,5,6,0,1,-1.0,,5,9.0,18117.0
1200,453,0,Morbent Fel,32,32,1,7,-1.0,,32,909.0,1362.0
1201,5,156,Snow Leopard,7,8,0,1,-1.0,-1.0,7,13.0,6876.0
1202,13,247,Tunnel Rat Kobold,11,12,0,7,-1.0,,11,54.0,1016.0
1205,30,386,Grawmug,17,17,0,7,-1.0,,17,100.0,271.0
1206,27,356,Gnasher,16,16,0,7,-1.0,,16,109.0,285.0
1207,27,356,Brawler,16,16,0,7,-1.0,,16,102.0,284.0
1210,164,0,Chok'sul,22,22,1,7,-1.0,,22,111.0,252.0
1211,8,156,Leper Gnome,8,10,0,7,-1.0,-1.0,9,21.0,7096.0
1216,0,417,Shore Crawler,17,18,0,1,0.0,0.0,17,87.0,350.0
1222,30,386,Dark Iron Sapper,17,17,0,7,-1.0,,17,98.0,391.0
1224,0,449,Young Threshadon,19,20,0,1,-1.0,-1.0,19,82.0,135.0
1225,0,0,Ol' Sooty,20,20,1,1,-1.0,-1.0,20,141.0,427.0
1236,14,273,Kobold Digger,12,13,0,7,-1.0,,12,61.0,434.0
1251,86,702,Splinter Fist Firemonger,28,29,0,7,-1.0,-1.0,28,349.0,1018.0
1258,0,787,Black Ravager Mastiff,25,26,0,1,-1.0,-1.0,25,204.0,353.0
1259,53,573,Gobbler,22,22,0,7,-1.0,-1.0,22,85.0,212.0
1260,13,208,Great Father Arctikus,11,11,4,7,-1.0,,11,133.0,34226.0
1270,95,950,Fetid Corpse,29,30,0,6,-1.0,-1.0,29,264.0,569.0
1271,28,666,Old Icebeard,11,11,1,7,-1.0,,11,126.0,83648.0
1353,0,950,Sarltooth,29,29,0,1,-1.0,,29,161.0,296.0
1364,422,0,Balgaras the Foul,34,34,1,7,-1.0,-1.0,34,207.0,418.0
1380,9,198,Saean,10,10,0,7,-1.0,,10,31.0,154.0
1388,41,666,Vagash,11,11,1,7,-1.0,,11,49.0,28138.0
1393,36,449,Berserk Trogg,19,20,0,7,-1.0,,19,60.0,205.0
1397,7,166,Frostmane Seer,8,9,0,7,-1.0,-1.0,8,22.0,57376.0
1398,53,573,Boss Galgosh,22,22,4,7,-1.0,,22,972.0,3229.0
1399,48,473,Magosh,21,21,4,7,-1.0,,21,1006.0,2563.0
1400,0,664,Wetlands Crocolisk,23,24,0,1,-1.0,-1.0,23,178.0,285.0
1417,0,573,Young Wetlands Crocolisk,21,22,0,1,-1.0,-1.0,21,136.0,233.0
1418,87,950,Bluegill Raider,28,29,0,7,-1.0,-1.0,28,130.0,340.0
1421,109,0,Private Merle,31,31,0,7,1.0,-1.0,31,304.0,510.0
1424,21,328,Master Digger,15,15,4,7,-1.0,,15,668.0,954.0
1425,20,301,Grizlak,15,15,4,7,-1.0,,15,311.0,2250.0
1426,18,300,Riverpaw Miner,14,15,0,7,-1.0,,14,68.0,257.0
1487,112,0,Splinter Fist Enslaver,30,31,0,7,-1.0,,30,307.0,543.0
1488,244,0,Zanzil Zombie,43,44,0,6,-1.0,-1.0,43,523.0,1000.0
1489,244,0,Zanzil Hunter,43,44,0,6,-1.0,-1.0,43,543.0,1040.0
1490,260,0,Zanzil Witch Doctor,44,44,0,7,-1.0,-1.0,44,620.0,1923.0
1491,259,0,Zanzil Naga,44,44,0,6,-1.0,-1.0,44,419.0,834.0
1492,935,0,Gorlash,47,47,1,5,-1.0,-1.0,47,49.0,72.0
1493,1100,0,Mok'rash,50,50,1,5,-1.0,-1.0,50,75.0,130.0
1494,1275,0,Negolash,52,52,1,5,-1.0,-1.0,52,264.0,324.0
1501,2,42,Mindless Zombie,1,1,0,6,,0.0,1,5.0,7621.0
1502,2,42,Wretched Zombie,1,2,0,6,,0.0,1,5.0,6055.0
1504,1,71,Young Night Web Spider,2,3,0,1,,0.0,2,9.0,7253.0
1505,7,86,Night Web Spider,3,4,0,1,,-1.0,3,9.0,7278.0
1506,2,71,Scarlet Convert,3,3,0,7,,-1.0,3,3.0,500752.0
1507,2,81,Scarlet Initiate,3,4,0,7,,-1.0,3,3.0,482243.0
1508,2,42,Young Scavenger,1,1,0,1,,0.0,1,8.0,1906380.0
1509,2,55,Ragged Scavenger,2,3,0,1,,0.0,2,5.0,1024001.0
1511,0,0,Enraged Silverback Gorilla,41,42,0,1,-1.0,-1.0,41,39.0,61.0
1512,3,55,Duskbat,1,2,0,1,,0.0,1,8.0,1896113.0
1513,2,71,Mangy Duskbat,3,4,0,1,,0.0,3,7.0,1852819.0
1516,0,0,Konda,43,43,0,1,-1.0,-1.0,43,176.0,435.0
1520,6,120,Rattlecage Soldier,6,7,0,6,-1.0,-1.0,6,16.0,5078.0
1522,6,126,Darkeye Bonecaster,7,8,0,6,-1.0,-1.0,7,20.0,9087.0
1523,7,148,Cracked Skull Soldier,8,9,0,6,,-1.0,8,22.0,6016.0
1525,4,120,Rotting Dead,5,6,0,6,-1.0,-1.0,5,12.0,9208.0
1526,6,120,Ravaged Corpse,6,7,0,6,-1.0,-1.0,6,17.0,4363.0
1527,7,137,Hungering Dead,7,8,0,6,-1.0,-1.0,7,23.0,6695.0
1528,7,176,Shambling Horror,8,9,0,6,-1.0,-1.0,8,26.0,604.0
1529,8,198,Bleeding Horror,9,10,0,6,-1.0,-1.0,9,40.0,8625.0
1530,9,222,Rotting Ancestor,10,11,0,6,,-1.0,10,48.0,4621.0
1531,6,137,Lost Soul,6,7,4,6,,-1.0,6,22.0,284.0
1532,9,198,Wandering Spirit,10,11,0,6,-1.0,-1.0,10,42.0,10112.0
1533,7,176,Tormented Spirit,8,9,4,6,,-1.0,8,27.0,207.0
1534,8,176,Wailing Ancestor,9,10,0,6,,-1.0,9,33.0,3578.0
1535,6,120,Scarlet Warrior,6,7,0,7,-1.0,-1.0,6,21.0,400502.0
1536,7,137,Scarlet Missionary,7,8,0,7,-1.0,-1.0,7,17.0,335861.0
1537,7,176,Scarlet Zealot,8,9,0,7,-1.0,-1.0,8,21.0,338546.0
1538,8,186,Scarlet Friar,9,10,0,7,-1.0,-1.0,9,31.0,379150.0
1539,9,186,Scarlet Neophyte,10,11,0,7,,-1.0,10,41.0,392345.0
1540,9,222,Scarlet Vanguard,10,11,0,7,-1.0,-1.0,10,42.0,409283.0
1543,6,156,Vile Fin Puddlejumper,7,8,0,7,,-1.0,7,18.0,4655.0
1544,8,166,Vile Fin Minor Oracle,8,9,0,7,-1.0,-1.0,8,28.0,5069.0
1545,8,176,Vile Fin Muckdweller,9,10,0,7,-1.0,-1.0,9,33.0,3382.0
1547,4,102,Decrepit Darkhound,5,6,0,3,-1.0,-1.0,5,10.0,55193.0
1548,5,137,Cursed Darkhound,7,8,0,3,-1.0,-1.0,7,13.0,58161.0
1549,6,176,Ravenous Darkhound,9,10,0,3,-1.0,-1.0,9,20.0,53667.0
1550,0,0,Thrashtail Basilisk,41,42,0,1,-1.0,-1.0,41,685.0,636.0
1551,0,0,Ironjaw Basilisk,43,44,0,1,-1.0,-1.0,43,761.0,673.0
1552,0,0,Scale Belly,45,45,4,1,-1.0,-1.0,45,12105.0,24396.0
1553,5,120,Greater Duskbat,6,7,0,1,0.0,0.0,6,11.0,925376.0
1554,5,156,Vampiric Duskbat,8,9,0,1,-1.0,-1.0,8,19.0,935712.0
1555,6,198,Vicious Night Web Spider,9,10,0,1,-1.0,-1.0,9,20.0,5388.0
1557,0,1829,Elder Mistvale Gorilla,40,41,0,1,-1.0,-1.0,40,451.0,804.0
1558,0,0,Silverback Patriarch,42,43,0,1,-1.0,-1.0,42,492.0,1043.0
1559,0,0,King Mukla,50,51,1,1,-1.0,-1.0,50,302.0,152.0
1561,204,0,Bloodsail Raider,40,41,0,7,-1.0,-1.0,40,508.0,1488.0
1562,206,0,Bloodsail Mage,40,41,0,7,-1.0,-1.0,40,486.0,1510.0
1563,230,0,Bloodsail Swashbuckler,42,43,0,7,-1.0,-1.0,42,593.0,1395.0
1564,231,0,Bloodsail Warlock,42,43,0,7,-1.0,-1.0,42,572.0,1516.0
1565,260,0,Bloodsail Sea Dog,44,45,0,7,-1.0,-1.0,44,697.0,1742.0
1653,261,0,Bloodsail Elder Magus,44,45,0,7,-1.0,-1.0,44,713.0,1888.0
1654,9,198,Gregor Agamand,10,10,0,6,,-1.0,10,19.0,252.0
1655,9,198,Nissa Agamand,10,10,0,6,,-1.0,10,17.0,279.0
1656,9,198,Thurman Agamand,10,10,0,6,,-1.0,10,18.0,4944.0
1657,8,176,Devlin Agamand,9,9,0,6,,-1.0,9,16.0,197010.0
1658,16,273,Captain Dargol,13,13,0,6,,-1.0,13,26.0,755.0
1660,9,156,Scarlet Bodyguard,8,8,0,7,,-1.0,8,29.0,395609.0
1662,8,176,Captain Perrine,9,9,0,7,,-1.0,9,24.0,311605.0
1663,77,0,Dextren Ward,26,26,1,7,-1.0,-1.0,26,154.0,335.0
1664,13,222,Captain Vachon,11,11,0,7,,-1.0,11,44.0,399412.0
1665,15,247,Captain Melrache,12,12,0,7,,-1.0,12,46.0,495809.0
1666,83,0,Kam Deepfury,27,27,1,7,-1.0,-1.0,27,236.0,484.0
1667,4,102,Meven Korgal,5,5,0,7,,-1.0,5,2.0,408909.0
1674,6,120,Rot Hide Gnoll,6,7,0,6,-1.0,-1.0,6,16.0,6486.0
1675,6,137,Rot Hide Mongrel,7,8,0,6,,-1.0,7,19.0,2920.0
1688,0,102,Night Web Matriarch,5,5,0,1,,-1.0,5,13.0,1858.0
1689,6,176,Scarred Crag Boar,9,10,0,1,0.0,0.0,9,24.0,3068.0
1693,0,328,Loch Crocolisk,14,15,0,1,-1.0,-1.0,14,51.0,161.0
1696,193,0,Targorr the Dread,24,24,1,7,-1.0,-1.0,24,250.0,772.0
1706,194,0,Defias Prisoner,23,24,1,7,-1.0,-1.0,23,333.0,1080.0
1707,194,0,Defias Captive,23,24,1,7,-1.0,-1.0,23,331.0,1066.0
1708,211,0,Defias Inmate,24,25,1,7,-1.0,-1.0,24,350.0,1108.0
1711,211,0,Defias Convict,24,25,1,7,-1.0,-1.0,24,350.0,1108.0
1713,0,0,Elder Shadowmaw Panther,42,43,0,1,-1.0,-1.0,42,551.0,656.0
1715,230,0,Defias Insurgent,25,26,1,7,-1.0,-1.0,25,437.0,1135.0
1716,288,0,Bazil Thredd,29,29,1,7,-1.0,-1.0,29,375.0,839.0
1717,267,0,Hamhock,28,28,1,7,-1.0,-1.0,28,513.0,1178.0
1718,2,86,Rockjaw Raider,3,4,0,7,-1.0,-1.0,3,5.0,162976.0
1720,75,0,Bruegal Ironknuckle,26,26,2,7,-1.0,,26,2010.0,113.0
1725,84,0,Defias Watchman,16,17,1,7,-1.0,-1.0,16,248.0,906.0
1726,85,921,Defias Magician,16,17,1,7,-1.0,-1.0,16,247.0,943.0
1727,28,386,Defias Worker,16,17,0,7,-1.0,-1.0,16,92.0,383.0
1729,93,0,Defias Evoker,17,18,1,7,-1.0,-1.0,17,231.0,627.0
1731,103,0,Goblin Craftsman,18,19,1,7,-1.0,-1.0,18,217.0,645.0
1732,112,0,Defias Squallshaper,19,20,1,7,-1.0,-1.0,19,325.0,958.0
1753,9,198,Maggot Eye,10,10,0,6,,-1.0,10,17.0,209.0
1754,112,0,Lord Gregor Lescovar,31,31,0,7,1.0,-1.0,31,386.0,622.0
1755,105,0,Marzon the Silent Blade,30,30,0,7,-1.0,,30,320.0,717.0
1756,390,0,Stormwind Royal Guard,60,60,0,7,1.0,-1.0,60,1467.0,1959.0
1763,122,0,Gilnid,20,20,1,7,-1.0,-1.0,20,859.0,391.0
1765,9,198,Worg,10,11,0,1,-1.0,-1.0,10,32.0,19365.0
1766,6,247,Mottled Worg,11,12,0,1,-1.0,-1.0,11,38.0,43755.0
1767,14,247,Vile Fin Shredder,12,13,0,7,-1.0,-1.0,12,53.0,151.0
1768,16,253,Vile Fin Tidehunter,13,14,0,7,-1.0,-1.0,13,54.0,136.0
1769,9,186,Moonrage Whitescalp,10,11,0,7,-1.0,-1.0,10,73.0,342.0
1770,13,247,Moonrage Darkrunner,11,12,0,7,-1.0,-1.0,11,101.0,340.0
1772,13,247,Rot Hide Gladerunner,11,12,0,6,-1.0,-1.0,11,56.0,208.0
1773,14,253,Rot Hide Mystic,12,13,0,6,-1.0,-1.0,12,65.0,225.0
1778,8,266,Ferocious Grizzled Bear,11,12,0,1,-1.0,-1.0,11,46.0,870.0
1779,14,273,Moonrage Glutton,12,13,0,7,-1.0,-1.0,12,69.0,251.0
1780,6,247,Moss Stalker,12,13,0,1,-1.0,-1.0,12,48.0,3211.0
1781,5,273,Mist Creeper,13,14,0,1,,-1.0,13,52.0,232.0
1782,16,300,Moonrage Darksoul,13,14,0,7,-1.0,-1.0,13,80.0,692.0
1783,368,0,Skeletal Flayer,50,51,0,6,-1.0,-1.0,50,753.0,2644.0
1784,391,0,Skeletal Sorcerer,51,52,0,6,-1.0,-1.0,51,843.0,2751.0
1785,411,0,Skeletal Terror,52,54,0,6,-1.0,-1.0,53,825.0,2407.0
1787,451,0,Skeletal Executioner,54,55,0,6,-1.0,-1.0,54,781.0,2248.0
1788,1492,0,Skeletal Warlord,56,57,1,6,-1.0,-1.0,56,239.0,1329.0
1789,474,0,Skeletal Acolyte,55,56,0,6,-1.0,-1.0,55,832.0,2567.0
1791,367,0,Slavering Ghoul,50,52,0,6,-1.0,-1.0,51,762.0,1870.0
1793,452,0,Rotting Ghoul,54,55,0,6,-1.0,-1.0,54,841.0,1986.0
1794,451,0,Soulless Ghoul,54,55,0,6,-1.0,-1.0,54,826.0,2254.0
1795,473,0,Searing Ghoul,55,56,0,6,-1.0,-1.0,55,893.0,2027.0
1796,475,0,Freezing Ghoul,55,56,0,6,-1.0,-1.0,55,807.0,1828.0
1797,7,296,Giant Grizzled Bear,12,13,0,1,-1.0,-1.0,12,50.0,468.0
1802,499,0,Hungering Wraith,56,58,0,6,-1.0,-1.0,57,899.0,2158.0
1804,500,0,Wailing Death,56,57,0,6,-1.0,-1.0,56,895.0,2144.0
1805,1472,0,Flesh Golem,56,57,1,6,-1.0,-1.0,56,230.0,414.0
1806,249,0,Vile Slime,54,55,0,10,-1.0,-1.0,54,1729.0,1721.0
1808,301,0,Devouring Ooze,55,56,0,10,-1.0,-1.0,55,1763.0,2072.0
1809,0,0,Carrion Vulture,50,52,0,1,-1.0,-1.0,51,1782.0,2387.0
1812,475,0,Rotting Behemoth,55,56,0,4,-1.0,-1.0,55,1736.0,29269.0
1813,495,0,Decaying Horror,56,57,0,4,-1.0,-1.0,56,1821.0,31758.0
1815,0,0,Diseased Black Bear,51,52,0,1,-1.0,-1.0,51,913.0,2283646.0
1816,0,0,Diseased Grizzly,55,56,0,1,-1.0,-1.0,55,1015.0,2419930.0
1817,0,0,Diseased Wolf,53,54,0,1,-1.0,-1.0,53,609.0,1281.0
1821,0,0,Carrion Lurker,52,53,0,1,-1.0,-1.0,52,1007.0,2078.0
1822,0,0,Venom Mist Lurker,50,51,0,1,-1.0,-1.0,50,917.0,1662.0
1824,0,0,Plague Lurker,54,55,0,1,-1.0,-1.0,54,1094.0,2295.0
1826,475,0,Scarlet Mage,55,56,0,7,-1.0,-1.0,55,1304.0,3227.0
